time, lat, lon, altitude, battery_min, acc_avg, acc_max, rollspeed_fused_max, pitchspeed_fused_max, yawspeed_fused_max, trigger_noisy_acc, trigger_gps_missed_beat
613459304.814636, -35.362318450000004, 149.1648959, 707.215, 85, 1.00654226499906, 1.008322369086395, 0.0018391176126897335, 0.00019730301573872566, 0.013578156940639019, 0, 0
613459305.796681, -35.36227745, 149.16488214999998, 708.95, 84, 0.9962699112026994, 0.9991446341746524, 0.010589933022856712, 0.005520966835319996, 0.006650163792073727, 0, 0
613459306.803464, -35.362235749999996, 149.16486945, 710.24, 84, 1.0054563443235094, 1.0090673912083374, 0.003344150260090828, 0.001737531740218401, 0.002749613020569086, 0, 0
613459307.8157358, -35.3621934, 149.16485655, 711.03, 84, 0.9967355091794584, 0.9973053694831889, 0.006791883613914251, 0.006090366747230291, 0.004921633750200272, 0, 0
613459308.823732, -35.3621505, 149.16484285, 711.4000000000001, 84, 0.9995353249982819, 0.9999014951483971, 0.0018218779005110264, 0.007279681507498026, 0.001405292539857328, 0, 0
613459309.804595, -35.36210715, 149.164828, 711.505, 84, 1.001270225610362, 1.0066027021620794, 0.000671302666887641, 0.008263028226792812, 0.0073033226653933525, 0, 0
613459310.8197079, -35.362063899999995, 149.1648122, 711.56, 83, 0.9992841401063352, 1.0003829266835775, 0.005468157120049, 0.009302140213549137, 0.010272839106619358, 0, 0
613459311.825734, -35.362020799999996, 149.16479585000002, 711.81, 83, 1.000770684477505, 1.0020104789871211, 0.007577624171972275, 0.009144741110503674, 0.014581850729882717, 0, 0
613459312.801707, -35.3619782, 149.16477924999998, 712.435, 83, 0.9984396336513741, 0.998985485380043, 0.0062622143886983395, 0.00565338833257556, 0.018396718427538872, 0, 0
613459313.800701, -35.3619359, 149.16476315, 713.55, 83, 1.0002037155190573, 1.0003694317600873, 0.0008163549937307835, 0.00729489978402853, 0.018109405413269997, 0, 0
613459314.8044739, -35.3618936, 149.16474775, 715.115, 83, 1.0033247501535936, 1.005433239951813, 0.004030363634228706, 0.003781300038099289, 0.024886609986424446, 0, 0
613459315.807709, -35.36185115, 149.1647329, 717.02, 82, 1.0023504817148492, 1.0033563673989416, 0.0021751129534095526, 0.005356092471629381, 0.007954869419336319, 0, 0
613459316.815692, -35.3618086, 149.16471835, 719.025, 82, 1.0014850656253136, 1.0082425303467415, 0.0012785637518391013, 0.005571356508880854, 0.017816634848713875, 0, 0
613459317.8256888, -35.3617659, 149.16470364999998, 720.91, 82, 0.9999066087645083, 1.0022030732341625, 0.0016889021499082446, 0.005784078035503626, 0.00897449441254139, 0, 0
613459318.80172, -35.361723, 149.1646887, 722.455, 82, 1.0036282182305172, 1.0050064676408803, 0.00012463051825761795, 0.007103410549461842, 0.019061105325818062, 0, 0
613459319.812676, -35.361679949999996, 149.16467315, 723.5350000000001, 82, 1.0024636538431242, 1.0037375154889847, 0.0013701370917260647, 0.006598878651857376, 0.011448223143815994, 0, 0
613459320.817708, -35.36163705, 149.16465735, 724.14, 81, 0.9985808137996314, 1.0001164932146653, 0.008059713989496231, 0.009921243414282799, 0.021598363295197487, 0, 0
613459321.822732, -35.3615942, 149.1646412, 724.37, 81, 1.0033663641425865, 1.0045660754773675, 0.004831524565815926, 0.007459261454641819, 0.013568437658250332, 0, 0
613459322.806704, -35.3615515, 149.16462525, 724.4300000000001, 81, 1.0041297444987505, 1.009125363867146, 0.005491878837347031, 0.0030035641975700855, 0.019551806151866913, 0, 0
613459323.808709, -35.361509, 149.16460949999998, 724.5550000000001, 81, 1.0026118735357676, 1.0040014940227928, 0.0017978234682232141, 0.005375934764742851, 0.015007615089416504, 0, 0
613459324.823494, -35.3614667, 149.1645941, 724.9449999999999, 81, 0.9958052352438694, 0.9970025075194144, 0.0026947823353111744, 0.0004457889008335769, 0.016964860260486603, 0, 0
613459325.8317199, -35.3614243, 149.16457889999998, 725.7850000000001, 80, 1.0000346951991013, 1.0003639337761034, 0.0021498026326298714, 0.005161921959370375, 0.018425730988383293, 0, 0
613459326.81367, -35.3613818, 149.1645638, 727.115, 80, 1.0041781660216966, 1.0052785683580447, 0.004596995189785957, 0.0024625323712825775, 0.006628798320889473, 0, 0
613459327.825682, -35.361339349999994, 149.16454865, 728.865, 80, 1.0000673897245385, 1.006208725861588, 0.003717769868671894, 0.004761886317282915, 0.016697926446795464, 0, 0
613459328.8036819, -35.3612968, 149.16453330000002, 730.8399999999999, 80, 0.9979398325982232, 1.001693565917242, 0.007108267862349749, 0.007592241745442152, 0.0093693183735013, 0, 0
613459329.813683, -35.36125414999999, 149.16451775000002, 732.845, 80, 1.0029735289194723, 1.0075122828035397, 0.004701120778918266, 0.009605973958969116, 0.015204107388854027, 0, 0
613459330.8276808, -35.3612116, 149.16450215, 734.62, 79, 1.0009674814804033, 1.006221148654708, 0.0023897369392216206, 0.005674941465258598, 0.014819242060184479, 0, 0
613459331.809717, -35.36116935, 149.16448635, 735.995, 79, 0.9985208509649666, 0.9999734996488656, 0.005016661714762449, 0.006052890792489052, 0.013558920472860336, 0, 0
613459333.822142, -35.3610851, 149.1644549, 737.345, 79, 0.9960565715961257, 0.9980075150017659, 0.0019267041934654117, 0.004885462578386068, 0.015261244028806686, 0, 0
613459335.83316, -35.36100155, 149.16442445, 737.545, 78, 0.9939238157309507, 0.9972326709449505, 0.001877572387456894, 0.007355795241892338, 0.016204362735152245, 0, 0
613459337.8167028, -35.360917900000004, 149.16439455, 738.365, 78, 1.0013651165509208, 1.0025497493890265, 0.006375460885465145, 0.0032580848783254623, 0.012661546468734741, 0, 0
613459339.825492, -35.360833850000006, 149.1643643, 740.9649999999999, 77, 1.0009789856173632, 1.0012442259508916, 0.002747619291767478, 0.005835597403347492, 0.01949607953429222, 0, 0
