Version|5
Timestamp Start|20120221_190637
Timestamp Ende|20120221_190657
Triggernummer|3140
Trigger-Timestamp|20120221_190647
DD-Sensor|03B00055U
Konfiguration|03B00055U_20111122_113546.dcf
Triggergrund|Verzoegerung
GPS Start|20120221_190637|51.02978000|13.75716000
GPS Ende|20120221_190657|51.03359600|13.75015800
GPS Trigger|20120221_190648|51.03326300|13.75030300
GPS alt|||
Zeit|Signal|Wert|Einheit
5.60300|Zusatz_Gang_Anzeige_KI|m 3|---
5.60700|Batterie_U|14.20000000|V
5.60700|FZ_v|35.15000000|km/h
5.60700|KM|28852.00000000|km
5.60700|ESP_S_1|aktiv|---
5.60700|Motor_n|1807.00000000|1/min
5.60900|Lenkrad_W_B|14.41020000|°
5.60900|Lenkrad_W_R|links|---
5.60900|Lenkrad_W_v_B|0.00000000|°/s
5.60900|Lenkrad_W_v_R|links|°/s
5.61000|ABS_E_1|regelt nicht|---
5.61000|Bremse_Pedal_S_2|nicht betaetigt|---
5.61000|FZ_a_y|0.08520000|g
5.61000|Zusatz_Bremse_Licht_S|nicht aktiv|
5.61000|GW_ESP_KL|aus|
5.61000|Gaspedal_W|0.00000000|%
5.61000|Zusatz_Kickdown|nicht betaetigt|---
5.61000|FZ_Gierrate|0.72500000|°/s
5.61000|FZ_a_y_1|0.04154000|g
5.61100|ABS_E|regelt nicht|---
5.61100|Bremse_Pedal_S|nicht betaetigt|---
5.61100|ESP_E_1|regelt nicht|---
5.61100|ESP_S|aktiv|
5.61100|Rad_n_HL|315.50000000|1/min
5.61100|Rad_n_HR|315.50000000|1/min
5.61100|Zusatz_Bremse_Moment|0.00000000|
5.61100|ABS_WL|aus|---
5.61100|Bremse_DOT_S|ok|---
5.61100|Bremse_Hand|geloest|---
5.61100|Bremse_Pedal_S_1|nicht betaetigt|---
5.61100|ESP_E|regelt nicht|---
5.61100|ESP_KL|aus|
5.61100|Rad_n_VL|316.00000000|1/min
5.61100|Rad_n_VL_1|316.00000000|1/min
5.61100|Rad_n_VR|315.50000000|1/min
5.61200|Motor_KL|aus|
5.61200|Zusatz_GW_Batterie_WL|aus|
5.61200|Zusatz_GW_KuehlMtemp_WL|aus|
5.61200|Zusatz_GW_Oeldruck_WL|aus|
5.61500|Blinker_L_S|aus|---
5.61500|Blinker_R_S|aus|---
5.61500|Blinker_Warnblinker_S|aus|---
5.61500|Licht_Abblend_S|an|---
5.61500|Licht_Fern_S|aus|---
5.61500|Licht_Hupe_S|aus|---
5.61500|Licht_Nebelschluss_S|aus|---
5.61500|Licht_Stand_S|an|---
5.61500|Zusatz_GW_Gurt_WL_1|aus|
5.61500|Zusatz_GW_Nebelschluss_KL|aus|
5.61500|Temperatur_Aussen|3.00000000|°C
5.61500|Zusatz_Licht_Instrumente|70.00000000|%
5.61700|ESP_S_1|aktiv|---
5.61700|Motor_n|1810.00000000|1/min
5.61700|Lenkrad_W_B|14.41020000|°
5.61700|Lenkrad_W_R|links|---
5.61700|Lenkrad_W_v_B|0.00000000|°/s
5.61700|Lenkrad_W_v_R|links|°/s
5.62000|DR_Gierrate|1.22070312|°/s
5.62000|DR_a_x|-0.02000000|g
5.62000|DR_a_y|0.04400000|g
5.62000|DR_a_z|0.93600000|g
5.62100|Airbag_WL|aus|---
5.62100|Airbag_WL_1|aus|---
5.62100|Gurt_VL|gesteckt|---
5.62100|Zusatz_GW_Gurt_WL|aus|
5.62300|Gang_Getriebe|3|---
5.62300|Gang_Wahl|3|---
5.62300|Zusatz_GW_Werkstatt_KL|aus|
5.62300|Zusatz_Gang_Anzeige_KI|m 3|---
5.62700|Lenkrad_W_B|14.41020000|°
5.62700|Lenkrad_W_R|links|---
5.62700|Lenkrad_W_v_B|0.00000000|°/s
5.62700|Lenkrad_W_v_R|links|°/s
5.62700|ESP_S_1|aktiv|---
5.62700|Motor_n|1814.00000000|1/min
5.63000|ABS_E_1|regelt nicht|---
5.63000|Bremse_Pedal_S_2|nicht betaetigt|---
5.63000|FZ_a_y|0.07660000|g
5.63000|Zusatz_Bremse_Licht_S|nicht aktiv|
5.63000|ABS_E|regelt nicht|---
5.63000|Bremse_Pedal_S|nicht betaetigt|---
5.63000|FZ_Gierrate|1.05500000|°/s
5.63000|FZ_a_y_1|-0.04309000|g
5.63100|GW_ESP_KL|aus|
5.63100|Gaspedal_W|0.00000000|%
5.63100|Zusatz_Kickdown|nicht betaetigt|---
5.63100|ESP_E_1|regelt nicht|---
5.63100|ESP_S|aktiv|
5.63100|Rad_n_HL|314.00000000|1/min
5.63100|Rad_n_HR|316.50000000|1/min
5.63100|Zusatz_Bremse_Moment|0.00000000|
5.63100|ABS_WL|aus|---
5.63100|Bremse_DOT_S|ok|---
5.63100|Bremse_Hand|geloest|---
5.63100|Bremse_Pedal_S_1|nicht betaetigt|---
5.63100|ESP_E|regelt nicht|---
5.63100|ESP_KL|aus|
5.63100|Rad_n_VL|315.50000000|1/min
5.63100|Rad_n_VL_1|315.50000000|1/min
5.63100|Rad_n_VR|315.00000000|1/min
5.63200|Motor_KL|aus|
5.63200|Zusatz_GW_Batterie_WL|aus|
5.63200|Zusatz_GW_KuehlMtemp_WL|aus|
5.63200|Zusatz_GW_Oeldruck_WL|aus|
5.63400|Blinker_L_S|aus|---
5.63400|Blinker_R_S|aus|---
5.63400|Blinker_Warnblinker_S|aus|---
5.63400|Licht_Abblend_S|an|---
5.63400|Licht_Fern_S|aus|---
5.63400|Licht_Hupe_S|aus|---
5.63400|Licht_Nebelschluss_S|aus|---
5.63400|Licht_Stand_S|an|---
5.63400|Zusatz_GW_Gurt_WL_1|aus|
5.63400|Zusatz_GW_Nebelschluss_KL|aus|
5.63700|ESP_S_1|aktiv|---
5.63700|Motor_n|1816.00000000|1/min
5.63700|Lenkrad_W_B|14.41020000|°
5.63700|Lenkrad_W_R|links|---
5.63700|Lenkrad_W_v_B|0.00000000|°/s
5.63700|Lenkrad_W_v_R|links|°/s
5.64000|DR_Gierrate|1.95312500|°/s
5.64000|DR_a_x|-0.04800000|g
5.64000|DR_a_y|0.03200000|g
5.64000|DR_a_z|0.93600000|g
5.64100|Airbag_WL|aus|---
5.64100|Airbag_WL_1|aus|---
5.64100|Gurt_VL|gesteckt|---
5.64100|Zusatz_GW_Gurt_WL|aus|
5.64700|Gang_Getriebe|3|---
5.64700|Gang_Wahl|3|---
5.64700|Zusatz_GW_Werkstatt_KL|aus|
5.64700|Zusatz_Gang_Anzeige_KI|m 3|---
5.64700|ESP_S_1|aktiv|---
5.64700|Motor_n|1814.00000000|1/min
5.64700|Lenkrad_W_B|14.41020000|°
5.64700|Lenkrad_W_R|links|---
5.64700|Lenkrad_W_v_B|0.00000000|°/s
5.64700|Lenkrad_W_v_R|links|°/s
5.65000|ABS_E_1|regelt nicht|---
5.65000|Bremse_Pedal_S_2|nicht betaetigt|---
5.65000|FZ_a_y|-0.00080000|g
5.65000|Zusatz_Bremse_Licht_S|nicht aktiv|
5.65000|ABS_E|regelt nicht|---
5.65000|Bremse_Pedal_S|nicht betaetigt|---
5.65000|FZ_Gierrate|1.81000000|°/s
5.65000|FZ_a_y_1|-0.07169000|g
5.65100|GW_ESP_KL|aus|
5.65100|Gaspedal_W|0.00000000|%
5.65100|Zusatz_Kickdown|nicht betaetigt|---
5.65100|ESP_E_1|regelt nicht|---
5.65100|ESP_S|aktiv|
5.65100|Rad_n_HL|314.00000000|1/min
5.65100|Rad_n_HR|315.50000000|1/min
5.65100|Zusatz_Bremse_Moment|0.00000000|
5.65100|ABS_WL|aus|---
5.65100|Bremse_DOT_S|ok|---
5.65100|Bremse_Hand|geloest|---
5.65100|Bremse_Pedal_S_1|nicht betaetigt|---
5.65100|ESP_E|regelt nicht|---
5.65100|ESP_KL|aus|
5.65100|Rad_n_VL|314.50000000|1/min
5.65100|Rad_n_VL_1|314.50000000|1/min
5.65100|Rad_n_VR|315.00000000|1/min
5.65200|Motor_KL|aus|
5.65200|Zusatz_GW_Batterie_WL|aus|
5.65200|Zusatz_GW_KuehlMtemp_WL|aus|
5.65200|Zusatz_GW_Oeldruck_WL|aus|
5.65400|Blinker_L_S|aus|---
5.65400|Blinker_R_S|aus|---
5.65400|Blinker_Warnblinker_S|aus|---
5.65400|Licht_Abblend_S|an|---
5.65400|Licht_Fern_S|aus|---
5.65400|Licht_Hupe_S|aus|---
5.65400|Licht_Nebelschluss_S|aus|---
5.65400|Licht_Stand_S|an|---
5.65400|Zusatz_GW_Gurt_WL_1|aus|
5.65400|Zusatz_GW_Nebelschluss_KL|aus|
5.65800|Lenkrad_W_B|14.41020000|°
5.65800|Lenkrad_W_R|links|---
5.65800|Lenkrad_W_v_B|0.00000000|°/s
5.65800|Lenkrad_W_v_R|links|°/s
5.65800|ESP_S_1|aktiv|---
5.65800|Motor_n|1811.00000000|1/min
5.66000|DR_Gierrate|2.44140625|°/s
5.66000|DR_a_x|-0.03600000|g
5.66000|DR_a_y|0.01200000|g
5.66000|DR_a_z|0.98000000|g
5.66100|Airbag_WL|aus|---
5.66100|Airbag_WL_1|aus|---
5.66100|Gurt_VL|gesteckt|---
5.66100|Zusatz_GW_Gurt_WL|aus|
5.66700|Gang_Getriebe|3|---
5.66700|Gang_Wahl|3|---
5.66700|Zusatz_GW_Werkstatt_KL|aus|
5.66700|Zusatz_Gang_Anzeige_KI|m 3|---
5.66700|Lenkrad_W_B|14.41020000|°
5.66700|Lenkrad_W_R|links|---
5.66700|Lenkrad_W_v_B|0.00000000|°/s
5.66700|Lenkrad_W_v_R|links|°/s
5.66700|ESP_S_1|aktiv|---
5.66700|Motor_n|1810.00000000|1/min
5.67000|ABS_E_1|regelt nicht|---
5.67000|Bremse_Pedal_S_2|nicht betaetigt|---
5.67000|FZ_a_y|-0.03520000|g
5.67000|Zusatz_Bremse_Licht_S|nicht aktiv|
5.67000|ABS_E|regelt nicht|---
5.67000|Bremse_Pedal_S|nicht betaetigt|---
5.67000|FZ_Gierrate|2.34500000|°/s
5.67000|FZ_a_y_1|-0.04595000|g
5.67100|GW_ESP_KL|aus|
5.67100|Gaspedal_W|0.00000000|%
5.67100|Zusatz_Kickdown|nicht betaetigt|---
5.67100|ESP_E_1|regelt nicht|---
5.67100|ESP_S|aktiv|
5.67100|Rad_n_HL|313.50000000|1/min
5.67100|Rad_n_HR|316.00000000|1/min
5.67100|Zusatz_Bremse_Moment|0.00000000|
5.67100|ABS_WL|aus|---
5.67100|Bremse_DOT_S|ok|---
5.67100|Bremse_Hand|geloest|---
5.67100|Bremse_Pedal_S_1|nicht betaetigt|---
5.67100|ESP_E|regelt nicht|---
5.67100|ESP_KL|aus|
5.67100|Rad_n_VL|314.00000000|1/min
5.67100|Rad_n_VL_1|314.00000000|1/min
5.67100|Rad_n_VR|315.50000000|1/min
5.67200|Motor_KL|aus|
5.67200|Zusatz_GW_Batterie_WL|aus|
5.67200|Zusatz_GW_KuehlMtemp_WL|aus|
5.67200|Zusatz_GW_Oeldruck_WL|aus|
5.67400|Blinker_L_S|aus|---
5.67400|Blinker_R_S|aus|---
5.67400|Blinker_Warnblinker_S|aus|---
5.67400|Licht_Abblend_S|an|---
5.67400|Licht_Fern_S|aus|---
5.67400|Licht_Hupe_S|aus|---
5.67400|Licht_Nebelschluss_S|aus|---
5.67400|Licht_Stand_S|an|---
5.67400|Zusatz_GW_Gurt_WL_1|aus|
5.67400|Zusatz_GW_Nebelschluss_KL|aus|
5.67800|Lenkrad_W_B|14.41020000|°
5.67800|Lenkrad_W_R|links|---
5.67800|Lenkrad_W_v_B|0.00000000|°/s
5.67800|Lenkrad_W_v_R|links|°/s
5.67800|ESP_S_1|aktiv|---
5.67800|Motor_n|1803.00000000|1/min
5.68000|DR_Gierrate|2.92968750|°/s
5.68000|DR_a_x|-0.05200000|g
5.68000|DR_a_y|0.02400000|g
5.68000|DR_a_z|0.99600000|g
5.68100|Airbag_WL|aus|---
5.68100|Airbag_WL_1|aus|---
5.68100|Gurt_VL|gesteckt|---
5.68100|Zusatz_GW_Gurt_WL|aus|
5.68700|Gang_Getriebe|3|---
5.68700|Gang_Wahl|3|---
5.68700|Zusatz_GW_Werkstatt_KL|aus|
5.68700|Zusatz_Gang_Anzeige_KI|m 3|---
5.68700|Lenkrad_W_B|14.41020000|°
5.68700|Lenkrad_W_R|links|---
5.68700|Lenkrad_W_v_B|0.00000000|°/s
5.68700|Lenkrad_W_v_R|links|°/s
5.68700|ESP_S_1|aktiv|---
5.68700|Motor_n|1795.00000000|1/min
5.69000|ABS_E_1|regelt nicht|---
5.69000|Bremse_Pedal_S_2|nicht betaetigt|---
5.69000|FZ_a_y|-0.00940000|g
5.69000|Zusatz_Bremse_Licht_S|nicht aktiv|
5.69000|ABS_E|regelt nicht|---
5.69000|Bremse_Pedal_S|nicht betaetigt|---
5.69000|FZ_Gierrate|2.57500000|°/s
5.69000|FZ_a_y_1|-0.04413000|g
5.69100|GW_ESP_KL|aus|
5.69100|Gaspedal_W|0.00000000|%
5.69100|Zusatz_Kickdown|nicht betaetigt|---
5.69100|ESP_E_1|regelt nicht|---
5.69100|ESP_S|aktiv|
5.69100|Rad_n_HL|312.50000000|1/min
5.69100|Rad_n_HR|316.50000000|1/min
5.69100|Zusatz_Bremse_Moment|0.00000000|
5.69100|ABS_WL|aus|---
5.69100|Bremse_DOT_S|ok|---
5.69100|Bremse_Hand|geloest|---
5.69100|Bremse_Pedal_S_1|nicht betaetigt|---
5.69100|ESP_E|regelt nicht|---
5.69100|ESP_KL|aus|
5.69100|Rad_n_VL|314.00000000|1/min
5.69100|Rad_n_VL_1|314.00000000|1/min
5.69100|Rad_n_VR|314.50000000|1/min
5.69200|Motor_KL|aus|
5.69200|Zusatz_GW_Batterie_WL|aus|
5.69200|Zusatz_GW_KuehlMtemp_WL|aus|
5.69200|Zusatz_GW_Oeldruck_WL|aus|
5.69400|Blinker_L_S|aus|---
5.69400|Blinker_R_S|aus|---
5.69400|Blinker_Warnblinker_S|aus|---
5.69400|Licht_Abblend_S|an|---
5.69400|Licht_Fern_S|aus|---
5.69400|Licht_Hupe_S|aus|---
5.69400|Licht_Nebelschluss_S|aus|---
5.69400|Licht_Stand_S|an|---
5.69400|Zusatz_GW_Gurt_WL_1|aus|
5.69400|Zusatz_GW_Nebelschluss_KL|aus|
5.69700|Lenkrad_W_B|14.41020000|°
5.69700|Lenkrad_W_R|links|---
5.69700|Lenkrad_W_v_B|0.00000000|°/s
5.69700|Lenkrad_W_v_R|links|°/s
5.69700|ESP_S_1|aktiv|---
5.69700|Motor_n|1789.00000000|1/min
5.70000|DR_Gierrate|3.41796875|°/s
5.70000|DR_a_x|-0.03600000|g
5.70000|DR_a_y|0.02800000|g
5.70000|DR_a_z|1.02800000|g
5.70100|Airbag_WL|aus|---
5.70100|Airbag_WL_1|aus|---
5.70100|Gurt_VL|gesteckt|---
5.70100|Zusatz_GW_Gurt_WL|aus|
5.70300|Gang_Getriebe|3|---
5.70300|Gang_Wahl|3|---
5.70300|Zusatz_GW_Werkstatt_KL|aus|
5.70300|Zusatz_Gang_Anzeige_KI|m 3|---
5.70700|Batterie_U|14.10000000|V
5.70700|FZ_v|35.15000000|km/h
5.70700|KM|28852.00000000|km
5.70700|Lenkrad_W_B|14.41020000|°
5.70700|Lenkrad_W_R|links|---
5.70700|Lenkrad_W_v_B|0.00000000|°/s
5.70700|Lenkrad_W_v_R|links|°/s
5.70800|ESP_S_1|aktiv|---
5.70800|Motor_n|1785.00000000|1/min
5.71000|ABS_E_1|regelt nicht|---
5.71000|Bremse_Pedal_S_2|nicht betaetigt|---
5.71000|FZ_a_y|-0.00080000|g
5.71000|Zusatz_Bremse_Licht_S|nicht aktiv|
5.71000|ABS_E|regelt nicht|---
5.71000|Bremse_Pedal_S|nicht betaetigt|---
5.71000|FZ_Gierrate|2.82500000|°/s
5.71000|FZ_a_y_1|-0.06454000|g
5.71100|ESP_E_1|regelt nicht|---
5.71100|ESP_S|aktiv|
5.71100|Rad_n_HL|313.50000000|1/min
5.71100|Rad_n_HR|316.00000000|1/min
5.71100|Zusatz_Bremse_Moment|0.00000000|
5.71100|ABS_WL|aus|---
5.71100|Bremse_DOT_S|ok|---
5.71100|Bremse_Hand|geloest|---
5.71100|Bremse_Pedal_S_1|nicht betaetigt|---
5.71100|ESP_E|regelt nicht|---
5.71100|ESP_KL|aus|
5.71100|Rad_n_VL|313.50000000|1/min
5.71100|Rad_n_VL_1|313.50000000|1/min
5.71100|Rad_n_VR|315.00000000|1/min
5.71100|GW_ESP_KL|aus|
5.71100|Gaspedal_W|0.00000000|%
5.71100|Zusatz_Kickdown|nicht betaetigt|---
5.71200|Motor_KL|aus|
5.71200|Zusatz_GW_Batterie_WL|aus|
5.71200|Zusatz_GW_KuehlMtemp_WL|aus|
5.71200|Zusatz_GW_Oeldruck_WL|aus|
5.71500|Blinker_L_S|aus|---
5.71500|Blinker_R_S|aus|---
5.71500|Blinker_Warnblinker_S|aus|---
5.71500|Licht_Abblend_S|an|---
5.71500|Licht_Fern_S|aus|---
5.71500|Licht_Hupe_S|aus|---
5.71500|Licht_Nebelschluss_S|aus|---
5.71500|Licht_Stand_S|an|---
5.71500|Zusatz_GW_Gurt_WL_1|aus|
5.71500|Zusatz_GW_Nebelschluss_KL|aus|
5.71500|Temperatur_Aussen|3.00000000|°C
5.71500|Zusatz_Licht_Instrumente|70.00000000|%
5.71700|Lenkrad_W_B|14.41020000|°
5.71700|Lenkrad_W_R|links|---
5.71700|Lenkrad_W_v_B|0.00000000|°/s
5.71700|Lenkrad_W_v_R|links|°/s
5.71800|ESP_S_1|aktiv|---
5.71800|Motor_n|1778.00000000|1/min
5.72000|DR_Gierrate|3.41796875|°/s
5.72000|DR_a_x|-0.06400000|g
5.72000|DR_a_y|0.00800000|g
5.72000|DR_a_z|1.02800000|g
5.72100|Airbag_WL|aus|---
5.72100|Airbag_WL_1|aus|---
5.72100|Gurt_VL|gesteckt|---
5.72100|Zusatz_GW_Gurt_WL|aus|
5.72400|Gang_Getriebe|3|---
5.72400|Gang_Wahl|3|---
5.72400|Zusatz_GW_Werkstatt_KL|aus|
5.72400|Zusatz_Gang_Anzeige_KI|m 3|---
5.72700|Lenkrad_W_B|14.41020000|°
5.72700|Lenkrad_W_R|links|---
5.72700|Lenkrad_W_v_B|0.00000000|°/s
5.72700|Lenkrad_W_v_R|links|°/s
5.72700|ESP_S_1|aktiv|---
5.72700|Motor_n|1776.00000000|1/min
5.73000|ABS_E_1|regelt nicht|---
5.73000|Bremse_Pedal_S_2|nicht betaetigt|---
5.73000|FZ_a_y|-0.02660000|g
5.73000|Zusatz_Bremse_Licht_S|nicht aktiv|
5.73000|ABS_E|regelt nicht|---
5.73000|Bremse_Pedal_S|nicht betaetigt|---
5.73000|FZ_Gierrate|3.14000000|°/s
5.73000|FZ_a_y_1|-0.06636000|g
5.73100|GW_ESP_KL|aus|
5.73100|Gaspedal_W|0.00000000|%
5.73100|Zusatz_Kickdown|nicht betaetigt|---
5.73100|ESP_E_1|regelt nicht|---
5.73100|ESP_S|aktiv|
5.73100|Rad_n_HL|313.50000000|1/min
5.73100|Rad_n_HR|316.00000000|1/min
5.73100|Zusatz_Bremse_Moment|0.00000000|
5.73100|ABS_WL|aus|---
5.73100|Bremse_DOT_S|ok|---
5.73100|Bremse_Hand|geloest|---
5.73100|Bremse_Pedal_S_1|nicht betaetigt|---
5.73100|ESP_E|regelt nicht|---
5.73100|ESP_KL|aus|
5.73100|Rad_n_VL|313.50000000|1/min
5.73100|Rad_n_VL_1|313.50000000|1/min
5.73100|Rad_n_VR|316.00000000|1/min
5.73200|Motor_KL|aus|
5.73200|Zusatz_GW_Batterie_WL|aus|
5.73200|Zusatz_GW_KuehlMtemp_WL|aus|
5.73200|Zusatz_GW_Oeldruck_WL|aus|
5.73500|Blinker_L_S|aus|---
5.73500|Blinker_R_S|aus|---
5.73500|Blinker_Warnblinker_S|aus|---
5.73500|Licht_Abblend_S|an|---
5.73500|Licht_Fern_S|aus|---
5.73500|Licht_Hupe_S|aus|---
5.73500|Licht_Nebelschluss_S|aus|---
5.73500|Licht_Stand_S|an|---
5.73500|Zusatz_GW_Gurt_WL_1|aus|
5.73500|Zusatz_GW_Nebelschluss_KL|aus|
5.73800|Lenkrad_W_B|14.41020000|°
5.73800|Lenkrad_W_R|links|---
5.73800|Lenkrad_W_v_B|0.00000000|°/s
5.73800|Lenkrad_W_v_R|links|°/s
5.73800|ESP_S_1|aktiv|---
5.73800|Motor_n|1779.00000000|1/min
5.74000|DR_Gierrate|3.66210938|°/s
5.74000|DR_a_x|-0.10400000|g
5.74000|DR_a_y|0.01600000|g
5.74000|DR_a_z|1.01200000|g
5.74100|Airbag_WL|aus|---
5.74100|Airbag_WL_1|aus|---
5.74100|Gurt_VL|gesteckt|---
5.74100|Zusatz_GW_Gurt_WL|aus|
5.74700|Gang_Getriebe|3|---
5.74700|Gang_Wahl|3|---
5.74700|Zusatz_GW_Werkstatt_KL|aus|
5.74700|Zusatz_Gang_Anzeige_KI|m 3|---
5.74800|Lenkrad_W_B|14.41020000|°
5.74800|Lenkrad_W_R|links|---
5.74800|Lenkrad_W_v_B|0.00000000|°/s
5.74800|Lenkrad_W_v_R|links|°/s
5.74800|ESP_S_1|aktiv|---
5.74800|Motor_n|1780.00000000|1/min
5.75000|ABS_E_1|regelt nicht|---
5.75000|Bremse_Pedal_S_2|nicht betaetigt|---
5.75000|FZ_a_y|-0.02660000|g
5.75000|Zusatz_Bremse_Licht_S|nicht aktiv|
5.75000|ABS_E|regelt nicht|---
5.75000|Bremse_Pedal_S|nicht betaetigt|---
5.75000|FZ_Gierrate|3.25500000|°/s
5.75000|FZ_a_y_1|-0.05024000|g
5.75100|ESP_E_1|regelt nicht|---
5.75100|ESP_S|aktiv|
5.75100|Rad_n_HL|314.00000000|1/min
5.75100|Rad_n_HR|316.00000000|1/min
5.75100|Zusatz_Bremse_Moment|0.00000000|
5.75100|ABS_WL|aus|---
5.75100|Bremse_DOT_S|ok|---
5.75100|Bremse_Hand|geloest|---
5.75100|Bremse_Pedal_S_1|nicht betaetigt|---
5.75100|ESP_E|regelt nicht|---
5.75100|ESP_KL|aus|
5.75100|Rad_n_VL|313.50000000|1/min
5.75100|Rad_n_VL_1|313.50000000|1/min
5.75100|Rad_n_VR|315.50000000|1/min
5.75100|GW_ESP_KL|aus|
5.75100|Gaspedal_W|0.00000000|%
5.75100|Zusatz_Kickdown|nicht betaetigt|---
5.75200|Motor_KL|aus|
5.75200|Zusatz_GW_Batterie_WL|aus|
5.75200|Zusatz_GW_KuehlMtemp_WL|aus|
5.75200|Zusatz_GW_Oeldruck_WL|aus|
5.75500|Blinker_L_S|aus|---
5.75500|Blinker_R_S|aus|---
5.75500|Blinker_Warnblinker_S|aus|---
5.75500|Licht_Abblend_S|an|---
5.75500|Licht_Fern_S|aus|---
5.75500|Licht_Hupe_S|aus|---
5.75500|Licht_Nebelschluss_S|aus|---
5.75500|Licht_Stand_S|an|---
5.75500|Zusatz_GW_Gurt_WL_1|aus|
5.75500|Zusatz_GW_Nebelschluss_KL|aus|
5.75800|Lenkrad_W_B|14.41020000|°
5.75800|Lenkrad_W_R|links|---
5.75800|Lenkrad_W_v_B|0.00000000|°/s
5.75800|Lenkrad_W_v_R|links|°/s
5.75800|ESP_S_1|aktiv|---
5.75800|Motor_n|1785.00000000|1/min
5.76000|DR_Gierrate|3.90625000|°/s
5.76000|DR_a_x|-0.07200000|g
5.76000|DR_a_y|0.03200000|g
5.76000|DR_a_z|1.02400000|g
5.76100|Airbag_WL|aus|---
5.76100|Airbag_WL_1|aus|---
5.76100|Gurt_VL|gesteckt|---
5.76100|Zusatz_GW_Gurt_WL|aus|
5.76700|Gang_Getriebe|3|---
5.76700|Gang_Wahl|3|---
5.76700|Zusatz_GW_Werkstatt_KL|aus|
5.76700|Zusatz_Gang_Anzeige_KI|m 3|---
5.76800|Lenkrad_W_B|14.41020000|°
5.76800|Lenkrad_W_R|links|---
5.76800|Lenkrad_W_v_B|0.00000000|°/s
5.76800|Lenkrad_W_v_R|links|°/s
5.76800|ESP_S_1|aktiv|---
5.76800|Motor_n|1789.00000000|1/min
5.77000|ABS_E_1|regelt nicht|---
5.77000|Bremse_Pedal_S_2|nicht betaetigt|---
5.77000|FZ_a_y|-0.00940000|g
5.77000|Zusatz_Bremse_Licht_S|nicht aktiv|
5.77000|ABS_E|regelt nicht|---
5.77000|Bremse_Pedal_S|nicht betaetigt|---
5.77000|FZ_Gierrate|3.12500000|°/s
5.77000|FZ_a_y_1|-0.02099000|g
5.77100|ESP_E_1|regelt nicht|---
5.77100|ESP_S|aktiv|
5.77100|Rad_n_HL|313.50000000|1/min
5.77100|Rad_n_HR|315.50000000|1/min
5.77100|Zusatz_Bremse_Moment|0.00000000|
5.77100|ABS_WL|aus|---
5.77100|Bremse_DOT_S|ok|---
5.77100|Bremse_Hand|geloest|---
5.77100|Bremse_Pedal_S_1|nicht betaetigt|---
5.77100|ESP_E|regelt nicht|---
5.77100|ESP_KL|aus|
5.77100|Rad_n_VL|313.50000000|1/min
5.77100|Rad_n_VL_1|313.50000000|1/min
5.77100|Rad_n_VR|315.00000000|1/min
5.77100|GW_ESP_KL|aus|
5.77100|Gaspedal_W|0.00000000|%
5.77100|Zusatz_Kickdown|nicht betaetigt|---
5.77200|Motor_KL|aus|
5.77200|Zusatz_GW_Batterie_WL|aus|
5.77200|Zusatz_GW_KuehlMtemp_WL|aus|
5.77200|Zusatz_GW_Oeldruck_WL|aus|
5.77500|Blinker_L_S|aus|---
5.77500|Blinker_R_S|aus|---
5.77500|Blinker_Warnblinker_S|aus|---
5.77500|Licht_Abblend_S|an|---
5.77500|Licht_Fern_S|aus|---
5.77500|Licht_Hupe_S|aus|---
5.77500|Licht_Nebelschluss_S|aus|---
5.77500|Licht_Stand_S|an|---
5.77500|Zusatz_GW_Gurt_WL_1|aus|
5.77500|Zusatz_GW_Nebelschluss_KL|aus|
5.77800|Lenkrad_W_B|14.41020000|°
5.77800|Lenkrad_W_R|links|---
5.77800|Lenkrad_W_v_B|0.00000000|°/s
5.77800|Lenkrad_W_v_R|links|°/s
5.77800|ESP_S_1|aktiv|---
5.77800|Motor_n|1794.00000000|1/min
5.78000|DR_Gierrate|3.66210938|°/s
5.78000|DR_a_x|-0.08400000|g
5.78000|DR_a_y|0.01200000|g
5.78000|DR_a_z|0.94800000|g
5.78000|Airbag_WL|aus|---
5.78000|Airbag_WL_1|aus|---
5.78000|Gurt_VL|gesteckt|---
5.78000|Zusatz_GW_Gurt_WL|aus|
5.78700|Gang_Getriebe|3|---
5.78700|Gang_Wahl|3|---
5.78700|Zusatz_GW_Werkstatt_KL|aus|
5.78700|Zusatz_Gang_Anzeige_KI|m 3|---
5.78800|Lenkrad_W_B|14.41020000|°
5.78800|Lenkrad_W_R|links|---
5.78800|Lenkrad_W_v_B|0.00000000|°/s
5.78800|Lenkrad_W_v_R|links|°/s
5.78800|ESP_S_1|aktiv|---
5.78800|Motor_n|1795.00000000|1/min
5.79000|ABS_E_1|regelt nicht|---
5.79000|Bremse_Pedal_S_2|nicht betaetigt|---
5.79000|FZ_a_y|0.01640000|g
5.79000|Zusatz_Bremse_Licht_S|nicht aktiv|
5.79000|ABS_E|regelt nicht|---
5.79000|Bremse_Pedal_S|nicht betaetigt|---
5.79000|FZ_Gierrate|3.00000000|°/s
5.79000|FZ_a_y_1|-0.00266000|g
5.79100|ESP_E_1|regelt nicht|---
5.79100|ESP_S|aktiv|
5.79100|Rad_n_HL|314.00000000|1/min
5.79100|Rad_n_HR|315.50000000|1/min
5.79100|Zusatz_Bremse_Moment|0.00000000|
5.79100|ABS_WL|aus|---
5.79100|Bremse_DOT_S|ok|---
