Version|5
Timestamp Start|20120404_052301
Timestamp Ende|20120404_052331
Triggernummer|4096
Trigger-Timestamp|20120404_052321
DD-Sensor|03B00055U
Konfiguration|03B00055U_20120315_120255.dcf
Triggergrund|Bremse_p_Lukas
GPS Start|20120404_052301|51.03289800|13.74997000
GPS Ende|20120404_052330|51.03488500|13.74945800
GPS Trigger|20120404_052321|51.03460300|13.74945500
GPS alt|||
Zeit|Signal|Wert|Einheit
0.12000|DR_a_y|0.09200000|g
0.12000|DR_a_z|0.91600000|g
0.12372|Gang_Getriebe|3|---
0.12372|Gang_Wahl|3|---
0.12372|Zusatz_GW_Werkstatt_KL|aus|
0.12372|Zusatz_Gang_Anzeige_KI|a 3|---
0.12394|ESP_S_1|aktiv|---
0.12394|Motor_n|1208.00000000|1/min
0.12689|Lenkrad_W_B|9.94260000|°
0.12689|Lenkrad_W_R|links|---
0.12689|Lenkrad_W_v_B|59.43200000|°/s
0.12689|Lenkrad_W_v_R|links|°/s
0.12714|GW_ESP_KL|aus|
0.12714|Gaspedal_W|0.00000000|%
0.12714|Zusatz_Kickdown|nicht betaetigt|---
0.12761|Motor_KL|aus|
0.12761|Zusatz_GW_Batterie_WL|aus|
0.12761|Zusatz_GW_KuehlMtemp_WL|aus|
0.12761|Zusatz_GW_Oeldruck_WL|aus|
0.12785|ABS_E_1|regelt nicht|---
0.12785|Bremse_Pedal_S_2|nicht betaetigt|---
0.12785|FZ_a_y|0.01640000|g
0.12785|Zusatz_Bremse_Licht_S|nicht aktiv|
0.12809|FZ_Gierrate|0.05000000|°/s
0.12809|FZ_a_y_1|-0.01852000|g
0.12858|ABS_E|regelt nicht|---
0.12858|Bremse_Pedal_S|nicht betaetigt|---
0.12907|Airbag_WL|aus|---
0.12907|Airbag_WL_1|aus|---
0.12907|Gurt_VL|gesteckt|---
0.12907|Zusatz_GW_Gurt_WL|aus|
0.12931|ESP_E_1|regelt nicht|---
0.12931|ESP_S|aktiv|
0.12931|Rad_n_HL|346.50000000|1/min
0.12931|Rad_n_HR|344.00000000|1/min
0.12931|Zusatz_Bremse_Moment|0.00000000|
0.13034|ABS_WL|aus|---
0.13034|Bremse_DOT_S|ok|---
0.13034|Bremse_Hand|geloest|---
0.13034|Bremse_Pedal_S_1|nicht betaetigt|---
0.13034|ESP_E|regelt nicht|---
0.13034|ESP_KL|aus|
0.13034|Rad_n_VL|344.00000000|1/min
0.13034|Rad_n_VL_1|344.00000000|1/min
0.13034|Rad_n_VR|343.00000000|1/min
0.13384|ESP_S_1|aktiv|---
0.13384|Motor_n|1207.00000000|1/min
0.13680|Lenkrad_W_B|10.90620000|°
0.13680|Lenkrad_W_R|links|---
0.13680|Lenkrad_W_v_B|64.23900000|°/s
0.13680|Lenkrad_W_v_R|links|°/s
0.13756|Blinker_L_S|aus|---
0.13756|Blinker_R_S|aus|---
0.13756|Blinker_Warnblinker_S|aus|---
0.13756|Licht_Abblend_S|aus|---
0.13756|Licht_Fern_S|aus|---
0.13756|Licht_Hupe_S|aus|---
0.13756|Licht_Nebelschluss_S|aus|---
0.13756|Licht_Stand_S|aus|---
0.13756|Zusatz_GW_Gurt_WL_1|aus|
0.13756|Zusatz_GW_Nebelschluss_KL|aus|
0.14000|DR_Gierrate|0.73242188|°/s
0.14000|DR_a_x|0.03200000|g
0.14000|DR_a_y|0.11200000|g
0.14000|DR_a_z|0.90400000|g
0.14357|Gang_Getriebe|3|---
0.14357|Gang_Wahl|3|---
0.14357|Zusatz_GW_Werkstatt_KL|aus|
0.14357|Zusatz_Gang_Anzeige_KI|a 3|---
0.14380|ESP_S_1|aktiv|---
0.14380|Motor_n|1200.00000000|1/min
0.14683|Lenkrad_W_B|10.90620000|°
0.14683|Lenkrad_W_R|links|---
0.14683|Lenkrad_W_v_B|59.43200000|°/s
0.14683|Lenkrad_W_v_R|links|°/s
0.14708|GW_ESP_KL|aus|
0.14708|Gaspedal_W|0.00000000|%
0.14708|Zusatz_Kickdown|nicht betaetigt|---
0.14754|Motor_KL|aus|
0.14754|Zusatz_GW_Batterie_WL|aus|
0.14754|Zusatz_GW_KuehlMtemp_WL|aus|
0.14754|Zusatz_GW_Oeldruck_WL|aus|
0.14780|ABS_E_1|regelt nicht|---
0.14780|Bremse_Pedal_S_2|nicht betaetigt|---
0.14780|FZ_a_y|0.01640000|g
0.14780|Zusatz_Bremse_Licht_S|nicht aktiv|
0.14804|ABS_E|regelt nicht|---
0.14804|Bremse_Pedal_S|nicht betaetigt|---
0.14827|FZ_Gierrate|0.22000000|°/s
0.14827|FZ_a_y_1|-0.00994000|g
0.14901|ESP_E_1|regelt nicht|---
0.14901|ESP_S|aktiv|
0.14901|Rad_n_HL|346.50000000|1/min
0.14901|Rad_n_HR|345.50000000|1/min
0.14901|Zusatz_Bremse_Moment|0.00000000|
0.14924|Airbag_WL|aus|---
0.14924|Airbag_WL_1|aus|---
0.14924|Gurt_VL|gesteckt|---
0.14924|Zusatz_GW_Gurt_WL|aus|
0.15034|ABS_WL|aus|---
0.15034|Bremse_DOT_S|ok|---
0.15034|Bremse_Hand|geloest|---
0.15034|Bremse_Pedal_S_1|nicht betaetigt|---
0.15034|ESP_E|regelt nicht|---
0.15034|ESP_KL|aus|
0.15034|Rad_n_VL|343.00000000|1/min
0.15034|Rad_n_VL_1|343.00000000|1/min
0.15034|Rad_n_VR|343.00000000|1/min
0.15410|ESP_S_1|aktiv|---
0.15410|Motor_n|1200.00000000|1/min
0.15685|Lenkrad_W_B|11.95740000|°
0.15685|Lenkrad_W_R|links|---
0.15685|Lenkrad_W_v_B|69.92000000|°/s
0.15685|Lenkrad_W_v_R|links|°/s
0.15775|Blinker_L_S|aus|---
0.15775|Blinker_R_S|aus|---
0.15775|Blinker_Warnblinker_S|aus|---
0.15775|Licht_Abblend_S|aus|---
0.15775|Licht_Fern_S|aus|---
0.15775|Licht_Hupe_S|aus|---
