id,time,wind_speed,wind_angle,battery_voltage,battery_current,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,velocity_x,velocity_y,velocity_z,angular_x,angular_y,angular_z,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z,speed,payload
0,0.0,1.8999999761581416,134.0,23.344486236572266,0.04771064221858978,0.000000,0.000000,0.000000,0.006491538602858782,0.006187457591295242,-0.7491564154624939,0.6623324751853943,0.002932029991527905,-0.005319937857486376,0.014771615656865168,-0.001190308830700815,-0.002999262185767293,0.0011407316196709873,-0.013121553920209408,-0.17823692886158826,-9.80700622558594,4.000000,0.000000
0,0.1,1.7999999523162842,130.0,23.35199737548828,0.04771064221858978,-0.000329,-0.002846,0.000120,0.0064846319146454326,0.0061689410358667365,-0.7491597533226013,0.6623288989067078,-0.0006445706781876701,-0.007639285297597337,0.013740216942984116,-0.006248809397220612,0.0011505866423249245,0.004391448572278023,-0.00811533118947409,-0.17681680463254454,-9.80709685742855,4.000000,0.000000
0,0.2,1.7000000476837158,126.0,23.35074615478516,0.039758868515491486,-0.001460,-0.005095,0.002131,0.00648634834215045,0.006169779691845179,-0.7491635084152222,0.6623246073722839,-0.0005771885400995765,-0.007875975500528624,0.014598090335980581,-0.002042143838480115,0.0034925686195492744,-0.0019066728418692944,-0.004649847499094904,-0.16991286920383575,-9.808974398374556,4.000000,0.000000
0,0.4,1.7000000476837158,124.0,23.3494930267334,0.039758868515491486,-0.000326,-0.008510,0.000165,0.006480172742158175,0.0061788419261574745,-0.7491632699966431,0.6623249650001526,8.150969800189341e-05,-0.005758257896949482,0.013909848375860212,0.002565128728747368,-0.0009768116287887096,0.0008910429896786809,-0.005500085759558715,-0.17145501751452685,-9.809250386953355,4.000000,0.000000
0,0.5,1.600000023841858,119.0,23.35325050354004,0.039758868515491486,-0.001032,-0.015589,-0.005187,0.006513180676847696,0.00620536506175995,-0.7491645216941833,0.6623229384422302,0.007344262816694118,-0.006298300921694094,0.013545988034369369,0.0020571318455040455,-0.0010486040264368057,0.0016898383619263768,-0.011656950881006196,-0.17623166279867292,-9.806981667280198,4.000000,0.000000
0,0.7,1.600000023841858,113.0,23.35325050354004,0.039758868515491486,-0.001935,-0.018804,-0.004468,0.006511783692985773,0.0062079387716949,-0.7491681575775146,0.6623188257217407,0.007569892246815452,-0.006450464197615336,0.014190064151051032,0.0007639235118404031,-0.00432682316750288,-0.005147475283592939,-0.013334356024861336,-0.17643870905041695,-9.805740888118743,4.000000,0.000000
0,0.8,1.7000000476837158,106.0,23.358257293701172,0.05566241592168808,-0.003355,-0.020511,-0.006737,0.006507375743240118,0.006196429021656513,-0.7491679191589355,0.6623192429542542,0.0057662201300432755,-0.007872833002110747,0.013299455589178022,-0.003350695595145225,0.0023389409761875872,0.003050012281164527,-0.006854627526481636,-0.17465077668428422,-9.806603352427484,4.000000,0.000000
0,1.0,1.600000023841858,104.0,23.34573745727539,0.12722837924957275,-0.003970,-0.021958,-0.006224,0.006504958961158991,0.006193258333951235,-0.7491679787635803,0.6623192429542542,0.005599548517629625,-0.007903683128038005,0.013518796612713851,0.0005565649480558932,-0.003628671867772937,-0.004643225111067295,-0.0039455989102134496,-0.1742240578494966,-9.805808131098749,4.000000,0.000000
0,1.1,1.600000023841858,110.0,23.34698867797852,0.11927660554647446,-0.005839,-0.023789,-0.007309,0.006492959801107645,0.006176188122481108,-0.7491721510887146,0.6623147130012512,0.0008514601293154761,-0.009100581065775841,0.012986850768968921,0.005608681589365006,-0.0009641402866691352,-0.005324770696461201,-0.008930474164662883,-0.17224373381584884,-9.807751745581626,4.000000,0.000000
0,1.3,1.600000023841858,110.0,23.34698867797852,0.039758868515491486,-0.006581,-0.024983,-0.006497,0.006495628040283918,0.006178270559757948,-0.7491763234138489,0.6623099446296692,0.0014681606971263244,-0.009415183564992638,0.013561936854551043,-0.0010141218081116676,-9.072595275938513e-06,0.004516982473433018,-0.009338191261631438,-0.17438198748975994,-9.809943282008172,4.000000,0.000000
0,1.5,1.600000023841858,111.0,23.35325050354004,0.04771064221858978,-0.006391,-0.028559,-0.010664,0.006493609864264728,0.0061940932646393785,-0.7491766214370728,0.6623095870018005,0.0037917930620537687,-0.007025395686584671,0.013495845032887135,0.001100186025723815,0.0027703794185072184,0.005442752037197352,-0.005940760253579356,-0.17737779015675187,-9.805898178219797,4.000000,0.000000
0,1.6,1.600000023841858,113.0,23.35325050354004,0.04771064221858978,-0.008397,-0.027347,-0.016150,0.006496116053313017,0.006190892308950424,-0.7491780519485474,0.6623079776763916,0.002842052993985465,-0.00803028927180747,0.008572815454233879,-0.00198401533998549,-0.005338085815310478,-0.004792480729520321,-0.010134824715787546,-0.17760036807507276,-9.804359775781633,4.000000,0.000000
0,1.7,1.7999999523162842,116.0,23.341981887817386,0.14313192665576935,-0.009783,-0.029263,-0.015352,0.006496571004390717,0.00619050208479166,-0.7491819858551025,0.6623034477233887,0.0030709615978243795,-0.008353626575796507,0.009028752717787572,-0.0012750066816806793,0.0005530586931854486,-0.005945271346718073,-0.0012111799162812526,-0.1720183236524463,-9.809178466200828,4.000000,0.000000
0,1.9,1.8999999761581416,121.0,23.348241806030273,0.08746951073408127,-0.009871,-0.030633,-0.020682,0.006496221292763949,0.006199926603585482,-0.7491827607154846,0.6623024940490723,0.004945639898260572,-0.006501282271093725,0.009527541772246323,-0.002992728492245078,0.0038179010152816772,0.002717964118346572,-0.0066425534687004975,-0.17243084471672773,-9.807899680137632,4.000000,0.000000
0,2.0,1.7999999523162842,124.0,23.338224411010746,0.08746951073408127,-0.012460,-0.031794,-0.024788,0.006497399415820837,0.006194470450282097,-0.749187171459198,0.6622974872589111,0.003894563517392713,-0.008015759913131356,0.010051778994124504,-0.002722941804677248,0.0015450182836502786,0.003128540702164173,-0.007445809579803609,-0.17900088585913182,-9.804863805770877,4.000000,0.000000
0,2.21,1.7999999523162842,126.0,23.34573745727539,0.03180709481239319,-0.013768,-0.034007,-0.023951,0.006498920265585184,0.006196172442287207,-0.7491906881332397,0.6622936129570007,0.004186011978427328,-0.007984409033118313,0.010617424135329321,-0.0013611712493002415,0.0036176859866827726,0.006567487958818674,-0.005560225857188925,-0.17928284956142307,-9.806178844571114,4.000000,0.000000
0,2.4,1.600000023841858,134.0,23.35074615478516,0.04771064221858978,-0.015739,-0.033202,-0.028676,0.00649851793423295,0.0061913011595606795,-0.7491915225982666,0.6622927188873291,0.002891551719431041,-0.008927413948472416,0.010397775578400523,0.0009402323048561813,-0.004493643529713154,-0.008024856448173523,-0.00805001025320962,-0.17414597924798728,-9.808529425263405,4.000000,0.000000
0,2.5,1.600000023841858,135.0,23.354501724243164,0.05566241592168808,-0.016484,-0.034288,-0.028146,0.006496674846857786,0.006190667860209942,-0.7491915822029114,0.6622926592826843,0.0032636183928167807,-0.00902933552677735,0.010839012771489404,-0.0019844109192490573,0.0027382085099816322,0.0047211614437401295,-0.006389023565570824,-0.17370630517601968,-9.808862716555595,4.000000,0.000000
0,2.6,1.600000023841858,140.0,23.34323310852051,0.04771064221858978,-0.017118,-0.034349,-0.033185,0.006486860569566488,0.006200358271598816,-0.7491956353187561,0.6622880697250366,0.0022605865873259385,-0.005660389653318003,0.011082020407722841,-0.0010706697357818484,0.0010358229046687484,0.003104255069047213,-0.005467907800921239,-0.17784847274422647,-9.806025062799458,4.000000,0.000000
0,2.8,1.5,141.0,23.354501724243164,0.04771064221858978,-0.017534,-0.035401,-0.032600,0.006487230770289898,0.006200405769050121,-0.7491987943649292,0.6622844934463501,0.002280949511400579,-0.00573233348939102,0.011214181621201708,0.00013031100388616323,-0.0012474964605644345,-0.004676768556237221,-0.005763357786345296,-0.17981204085052013,-9.806369463801383,4.000000,0.000000
0,2.9,1.5,148.0,23.34698867797852,0.06361418962478638,-0.018801,-0.035897,-0.038689,0.0064879474230110645,0.006207111291587353,-0.7491997480392456,0.6622833609580994,0.003766638122512098,-0.004529197839358924,0.0114247548266628,-0.0003776000812649727,-0.0025283670984208584,-0.0054662730544805535,-0.00544137034972664,-0.16813493192195894,-9.809409431219102,4.000000,0.000000
0,3.1,1.600000023841858,149.0,23.348241806030273,0.05566241592168808,-0.020452,-0.033111,-0.046051,0.006483540404587984,0.006210254039615393,-0.7492030262947083,0.6622796058654785,0.0033839126874423515,-0.002984233799304721,0.008183629713628106,-0.0002639590529724956,7.183616980910301e-05,0.003995013888925314,-0.007008486385457218,-0.17270060235634446,-9.807978032827377,4.000000,0.000000
0,3.2,1.600000023841858,151.0,23.3494930267334,0.05566241592168808,-0.020849,-0.034869,-0.045445,0.0064849164336919785,0.006212470587342978,-0.7492067813873291,0.6622753143310547,0.0035577258421710225,-0.0031348402299570576,0.008701546538656759,-0.0014300639741122725,0.0012449226342141624,0.006101721897721291,-0.009487163355806842,-0.17968700179830194,-9.804716455936433,4.000000,0.000000
0,3.4,1.600000023841858,150.0,23.341981887817386,0.04771064221858978,-0.022069,-0.032706,-0.051677,0.006479610688984394,0.006213366985321045,-0.7492083907127379,0.6622735261917114,0.002043932174949977,-0.002016065396264788,0.009111470868324131,-1.4183924577082507e-05,-0.001593992579728365,-0.005894279107451439,-0.0052617791737429795,-0.1785950708203018,-9.80547834813595,4.000000,0.000000
0,3.5,1.5,144.0,23.348241806030273,0.05566241592168808,-0.025957,-0.031114,-0.057889,0.006485524121671915,0.006205894984304905,-0.7492130398750305,0.662268340587616,0.0019949899853268075,-0.0054009183867906214,0.009590675101805113,-0.0036711180582642564,0.0007038349285721778,-0.0075629702769219875,-0.0021921251452295108,-0.17224779032170773,-9.808924697041512,4.000000,0.000000
