Clock:offsetTime,IMU1.pressAlti (m),IMU1.altitudeMSL (m),IMU1.relativeHeight (m),IMU1.roll (deg.),IMU1.pitch (deg.),IMU1.yaw (deg.N),IMU1.accelX (m/s²),IMU1.accelY (m/s²),IMU1.accelZ (m/s²),IMU1.accelComposite (m/s²),IMU1.velN (m/s),IMU1.velE (m/s),IMU1.velD (m/s),IMU1.velComposite (m/s),IMU1.velH (m/s),IMU1.temperature (°F),IMU1.tiltInclination (deg.),IMU1.distanceTravelled (m),IMU2.pressAlti (m),IMU2.altitudeMSL (m),IMU2.relativeHeight (m),IMU2.roll (deg.),IMU2.pitch (deg.),IMU2.yaw (deg.N),IMU2.accelX (m/s²),IMU2.accelY (m/s²),IMU2.accelZ (m/s²),IMU2.accelComposite (m/s²),IMU2.velN (m/s),IMU2.velE (m/s),IMU2.velD (m/s),IMU2.velComposite (m/s),IMU2.velH (m/s),IMU2.temperature (°F),IMU2.tiltInclination (deg.),Ultrasound.height (m),GPS.numSats,GPS.Lat,GPS.Long,GPS.altitudeMSL (m),GPS.velN (m/s),GPS.velE (m/s),GPS.velD (m/s),Wind.speed (m/s),Wind.direction (rel.N),Wind.valid,Control.pitch,Control.roll,Control.yaw,Control.throttle,Motor.RFront (RPM),Motor.LFront (RPM),Motor.LBack (RPM),Motor.RBack (RPM),Motor.RFront (Volts),Motor.LFront (Volts),Motor.LBack (Volts),Motor.RBack (Volts),Motor.RFront (Amperes),Motor.LFront (Amperes),Motor.LBack (Amperes),Motor.RBack (Amperes),OsdData.relativeHeight (m),OsdData.pitch,OsdData.roll,OsdData.yaw,OsdData.ultrasonicHeight (dm),VIO.roll (deg.),VIO.pitch (deg.),VIO.yaw (deg.),Bat.Voltage (mV),Bat.Current (mA),Bat.%
-24.689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65.941,170.25983,170.63611,-1.03184533984376,0.477674463613863,3.2019972624976,-50.0450126125109,0.05419956,-0.009642716,-1.0030936,1.004603,-0.05109732,-0.003170289,0.0068052104,0.05164589,0.0511955749614723,52.1,3.23728445791673,18.5675988908052,170.17792,169.92075,-1.11375451953126,0.556321016431724,3.17953429580306,-68.2219729874913,0.054452963,-0.009833578,-1.0035241,1.0050484,0.0000695301,0.00007895479,0.00009852225,0.0001441351,0.000105205959132614,52.09,3.22764040380334,0.1,8,51.0249894,13.7241362,160.348,0.01,0,0.01,0.21182346,30.2784897176796,1,0,0,0,0,0,0,0,0,12.02,12.02,12.02,12.07,0,0,0,0,0,42,1,-681,0,0.568438275997918,3.17635448360098,103.776709770439,11977,3693.0347,73
65.999,170.25983,170.63611,0.250198660156258,0.477674463613863,3.2019972624976,-50.0450126125109,0.05419956,-0.009642716,-1.0030936,1.004603,-0.05109732,-0.003170289,0.0068052104,0.05164589,0.0511955749614723,52.1,3.23728445791673,18.5675988908052,170.31612,169.92062,0.30648833300782,0.564528285502797,3.18091707882929,-68.2130506885767,0.05604492,-0.011158681,-1.0038788,1.0055039,0.0004984076,0.0010974397,-0.0011452048,0.0016626117,0.00120531483977732,52.11,3.23042071025634,0.1,8,51.0249894,13.7241362,160.348,0.01,0,0.01,0.21182346,30.2784897176796,1,0,0,0,0,0,0,0,0,12.02,12.02,12.02,12.07,0,0,0,0,0,42,1,-681,0,0.568438275997918,3.17635448360098,103.776709770439,11977,3693.0347,73
66.038,170.31612,170.64572,0.30648833300782,0.480058727259042,3.19773718156657,-50.052609003011,0.058536593,-0.011157876,-1.0022916,1.0040615,-0.05048333,-0.0047461707,-0.00088599743,0.050713688,0.0507059455933444,52.1,3.23342292522104,18.5798910939169,170.31612,169.92062,0.30648833300782,0.564528285502797,3.18091707882929,-68.2130506885767,0.05604492,-0.011158681,-1.0038788,1.0055039,0.0004984076,0.0010974397,-0.0011452048,0.0016626117,0.00120531483977732,52.11,3.23042071025634,0.1,8,51.0249893,13.7241361,160.309,0,0.01,0.01,0.21182346,30.2784897176796,1,0,0,0,0,0,0,0,0,12.02,12.02,12.02,12.07,0,0,0,0,0,42,1,-681,0,0.568438275997918,3.17635448360098,103.776709770439,11977,3693.0347,73
66.08,170.31612,170.64572,0.30648833300782,0.480058727259042,3.19773718156657,-50.052609003011,0.058536593,-0.011157876,-1.0022916,1.0040615,-0.05048333,-0.0047461707,-0.00088599743,0.050713688,0.0507059455933444,52.1,3.23342292522104,18.5798910939169,170.31612,169.92062,0.30648833300782,0.564528285502797,3.18091707882929,-68.2130506885767,0.05604492,-0.011158681,-1.0038788,1.0055039,0.0004984076,0.0010974397,-0.0011452048,0.0016626117,0.00120531483977732,52.11,3.23042071025634,0.1,8,51.0249893,13.7241361,160.309,0,0.01,0.01,0.21182346,30.2784897176796,1,0,0,0,0,0,0,0,0,12.02,12.02,12.02,12.07,0,0,0,0,0,42,1,-681,0,0.568438275997918,3.17635448360098,103.776709770439,11977,3693.0347,73
66.119,170.31612,170.66023,0.30648833300782,0.491713175302404,3.2179938722133,-50.0525674645342,0.046020996,-0.006880343,-0.9984267,0.9995104,-0.049726073,-0.0035759248,-0.007409912,0.05040215,0.0498544850754888,52.14,3.25518833125487,18.5904682246823,170.31612,169.92056,0.30648833300782,0.560527106433837,3.17748913803185,-68.2205941943285,0.06105825,-0.012786472,-1.0081625,1.0100907,0.0005189978,0.0003856854,-0.0015404322,0.0016706416,0.000646615757587866,52.13,3.22635109998434,0.1,8,51.0249893,13.7241361,160.309,0,0.01,0.01,0.21182346,30.2784897176796,1,0,0,0,0,0,0,0,0,12.02,12.02,12.02,12.07,0,0,0,0,0,42,1,-681,0,0.567656384122039,3.17209581476547,103.779808444773,11977,3693.0347,73
66.16,170.31612,170.66023,0.30648833300782,0.491713175302404,3.2179938722133,-50.0525674645342,0.046020996,-0.006880343,-0.9984267,0.9995104,-0.049726073,-0.0035759248,-0.007409912,0.05040215,0.0498544850754888,52.14,3.25518833125487,18.5904682246823,170.31612,169.92056,0.30648833300782,0.560527106433837,3.17748913803185,-68.2205941943285,0.06105825,-0.012786472,-1.0081625,1.0100907,0.0005189978,0.0003856854,-0.0015404322,0.0016706416,0.000646615757587866,52.13,3.22635109998434,0.1,8,51.0249893,13.7241361,160.309,0,0.01,0.01,0.21182346,30.2784897176796,1,0,0,0,0,0,0,0,0,12.02,12.02,12.02,12.07,0,0,0,0,0,42,1,-681,0,0.567656384122039,3.17209581476547,103.779808444773,11977,3693.0347,73
66.199,170.31612,170.66023,0.30648833300782,0.491713175302404,3.2179938722133,-50.0525674645342,0.046020996,-0.006880343,-0.9984267,0.9995104,-0.049726073,-0.0035759248,-0.007409912,0.05040215,0.0498544850754888,52.14,3.25518833125487,18.5904682246823,170.31612,169.92047,0.30648833300782,0.567656213185807,3.19268250701229,-68.226599706299,0.04857568,-0.007802898,-1.0012023,1.0024104,-0.0002403175,-0.00070204836,-0.0013721538,0.0015599456,0.000742040704082023,52.16,3.24254886926948,0.1,8,51.0249893,13.7241361,160.309,0,0.01,0.01,0.21182346,30.2784897176796,1,0,0,0,0,0,0,0,0,12.02,12.02,12.02,12.07,0,0,0,0,0,42,1,-681,0,0.567656384122039,3.17209581476547,103.779808444773,11977,3693.0347,73
66.238,170.31612,170.66093,0.30648833300782,0.48693879733332,3.2044672656851,-50.0499495970576,0.06069358,-0.011473787,-1.0048504,1.0067471,-0.049924165,-0.0031757597,-0.00497659,0.050272003,0.0500250713441115,52.17,3.2411005035573,18.5983761719106,170.31612,169.92047,0.30648833300782,0.567656213185807,3.19268250701229,-68.226599706299,0.04857568,-0.007802898,-1.0012023,1.0024104,-0.0002403175,-0.00070204836,-0.0013721538,0.0015599456,0.000742040704082023,52.16,3.24254886926948,0.1,8,51.0249892,13.724136,160.272,-0.02,-0.01,0.01,0.21182346,30.2784897176796,1,0,0,0,0,0,0,0,0,12.02,12.02,12.02,12.07,0,0,0,0,0,42,1,-681,0,0.567656384122039,3.17209581476547,103.779808444773,11977,3693.0347,73
66.281,170.31612,170.66093,0.30648833300782,0.48693879733332,3.2044672656851,-50.0499495970576,0.06069358,-0.011473787,-1.0048504,1.0067471,-0.049924165,-0.0031757597,-0.00497659,0.050272003,0.0500250713441115,52.17,3.2411005035573,18.5983761719106,170.31612,169.92047,0.30648833300782,0.567656213185807,3.19268250701229,-68.226599706299,0.04857568,-0.007802898,-1.0012023,1.0024104,-0.0002403175,-0.00070204836,-0.0013721538,0.0015599456,0.000742040704082023,52.16,3.24254886926948,0.1,8,51.0249892,13.724136,160.272,-0.02,-0.01,0.01,0.21182346,30.2784897176796,1,0,0,0,0,0,0,0,0,12.02,12.02,12.02,12.07,0,0,0,0,0,42,1,-681,0,0.567656384122039,3.17209581476547,103.779808444773,11977,3693.0347,73
66.319,170.31612,170.65312,0.30648833300782,0.489372846308509,3.20761161870425,-50.0531624952113,0.05934014,-0.0125604225,-1.005042,1.0068706,-0.04948328,-0.004936861,0.00052450143,0.04973171,0.0497289436920909,52.17,3.24457375529328,18.6047491633401,170.31612,169.92032,0.30648833300782,0.572755139716982,3.18449012130462,-68.2233113649181,0.05182229,-0.008227648,-1.0017205,1.0030938,0.0006057335,0.0007810124,0.00019264864,0.0010069791,0.000988379165645452,52.18,3.23537890977201,0.1,8,51.0249892,13.724136,160.272,-0.02,-0.01,0.01,0.21182346,30.2784897176796,1,0,0,0,0,0,0,0,0,12.02,12.02,12.02,12.07,0,0,0,0,0,42,1,-681,0,0.575212277641368,3.1795484937008,103.778930065574,11977,3693.0347,73
66.36,170.31612,170.65312,0.30648833300782,0.489372846308509,3.20761161870425,-50.0531624952113,0.05934014,-0.0125604225,-1.005042,1.0068706,-0.04948328,-0.004936861,0.00052450143,0.04973171,0.0497289436920909,52.17,3.24457375529328,18.6047491633401,170.31612,169.92032,0.30648833300782,0.572755139716982,3.18449012130462,-68.2233113649181,0.05182229,-0.008227648,-1.0017205,1.0030938,0.0006057335,0.0007810124,0.00019264864,0.0010069791,0.000988379165645452,52.18,3.23537890977201,0.1,8,51.0249892,13.724136,160.272,-0.02,-0.01,0.01,0.21182346,30.2784897176796,1,0,0,0,0,0,0,0,0,12.02,12.02,12.02,12.07,0,0,0,0,0,42,1,-681,0,0.575212277641368,3.1795484937008,103.778930065574,11977,3693.0347,73
66.399,170.31612,170.65312,0.30648833300782,0.489372846308509,3.20761161870425,-50.0531624952113,0.05934014,-0.0125604225,-1.005042,1.0068706,-0.04948328,-0.004936861,0.00052450143,0.04973171,0.0497289436920909,52.17,3.24457375529328,18.6047491633401,170.31612,169.92014,0.30648833300782,0.570115007497012,3.18257530216822,-68.2239420835361,0.06381538,-0.014151098,-1.0063523,1.0084729,0.0009218435,-0.0007422357,-0.0010835766,0.0016046332,0.00118351563821883,52.21,3.23302978574292,0.1,8,51.0249892,13.724136,160.272,-0.02,-0.01,0.01,0.21182346,30.2784897176796,1,0,0,0,0,0,0,0,0,12.02,12.02,12.02,12.07,0,0,0,0,0,42,1,-681,0,0.575212277641368,3.1795484937008,103.778930065574,11977,3693.0347,73
66.44,170.31612,170.65355,0.30648833300782,0.491898577380837,3.20910054052669,-50.054774256403,0.045033954,-0.0051295236,-0.99856174,0.9995899,-0.049343053,-0.0051709153,0.0007954141,0.04961963,0.049613255157566,52.22,3.2464257249175,18.6106904659305,170.31612,169.92014,0.30648833300782,0.570115007497012,3.18257530216822,-68.2239420835361,0.06381538,-0.014151098,-1.0063523,1.0084729,0.0009218435,-0.0007422357,-0.0010835766,0.0016046332,0.00118351563821883,52.21,3.23302978574292,0.1,8,51.0249892,13.724136,160.272,-0.02,-0.01,0.01,0.21182346,30.2784897176796,1,0,0,0,0,241,236,260,241,11.77,11.77,11.77,11.83,3.15,3.23,3.27,3.16,0,42,1,-681,0,0.575212277641368,3.1795484937008,103.778930065574,11977,3693.0347,73
66.481,170.31612,170.65355,0.30648833300782,0.491898577380837,3.20910054052669,-50.054774256403,0.045033954,-0.0051295236,-0.99856174,0.9995899,-0.049343053,-0.0051709153,0.0007954141,0.04961963,0.049613255157566,52.22,3.2464257249175,18.6106904659305,170.31612,169.92014,0.30648833300782,0.570115007497012,3.18257530216822,-68.2239420835361,0.06381538,-0.014151098,-1.0063523,1.0084729,0.0009218435,-0.0007422357,-0.0010835766,0.0016046332,0.00118351563821883,52.21,3.23302978574292,0.1,8,51.0249892,13.7241359,160.226,0,0,0,0.21182346,30.2784897176796,1,0,0,0,0,241,236,260,241,11.77,11.77,11.77,11.83,3.15,3.23,3.27,3.16,0,42,1,-681,0,0.575212277641368,3.1795484937008,103.778930065574,11977,3693.0347,73
66.519,170.31612,170.65302,0.30648833300782,0.487038213393819,3.1992203122542,-50.0570248953415,0.06368022,-0.013022805,-1.0069274,1.0090231,-0.04824511,-0.0049814843,-0.0010688421,0.048513383,0.0485016062119672,52.26,3.23592834850186,18.6178361615241,170.31612,169.92001,0.30648833300782,0.577021811789308,3.19011801280602,-68.2260567463167,0.045144603,-0.005648207,-0.99933016,1.0003653,0.0016918842,-0.0006664367,0.00042677933,0.0018678198,0.00181840867157046,52.25,3.24167132872404,0.1,8,51.0249892,13.7241359,160.226,0,0,0,0.21182346,30.2784897176796,1,0,0,0,0,241,236,260,241,11.77,11.77,11.77,11.83,3.15,3.23,3.27,3.16,0,42,1,-681,0,0.574533863500019,3.17866147456517,103.780968386913,11977,3693.0347,73
66.56,170.31612,170.65302,0.30648833300782,0.487038213393819,3.1992203122542,-50.0570248953415,0.06368022,-0.013022805,-1.0069274,1.0090231,-0.04824511,-0.0049814843,-0.0010688421,0.048513383,0.0485016062119672,52.26,3.23592834850186,18.6178361615241,170.31612,169.92001,0.30648833300782,0.577021811789308,3.19011801280602,-68.2260567463167,0.045144603,-0.005648207,-0.99933016,1.0003653,0.0016918842,-0.0006664367,0.00042677933,0.0018678198,0.00181840867157046,52.25,3.24167132872404,0.1,8,51.0249892,13.7241359,160.226,0,0,0,0.21182346,30.2784897176796,1,0,0,0,0,241,236,260,241,11.77,11.77,11.77,11.83,3.15,3.23,3.27,3.16,0,42,1,-681,0,0.574533863500019,3.17866147456517,103.780968386913,11977,3693.0347,73
66.599,170.31612,170.65302,0.30648833300782,0.487038213393819,3.1992203122542,-50.0570248953415,0.06368022,-0.013022805,-1.0069274,1.0090231,-0.04824511,-0.0049814843,-0.0010688421,0.048513383,0.0485016062119672,52.26,3.23592834850186,18.6178361615241,170.31612,169.91989,0.30648833300782,0.571568991732624,3.1770805772573,-68.2246011577782,0.060160637,-0.011478827,-1.0052648,1.0071287,0.0023603428,-0.00045122107,0.00036012125,0.0024299189,0.00240308518763134,52.29,3.22787775961136,0.1,8,51.0249892,13.7241359,160.226,0,0,0,0.21182346,30.2784897176796,1,0,0,0,0,241,236,260,241,11.77,11.77,11.77,11.83,3.15,3.23,3.27,3.16,0,42,1,-681,0,0.574533863500019,3.17866147456517,103.780968386913,11977,3693.0347,73
66.638,170.31612,170.65317,0.30648833300782,0.489705537384643,3.20966862504132,-50.0599856154834,0.05024228,-0.008402324,-1.0010548,1.00235,-0.04759432,-0.0058252756,0.000074470765,0.047949545,0.0479494863996009,52.28,3.24665710069464,18.6233120384336,170.31612,169.91989,0.30648833300782,0.571568991732624,3.1770805772573,-68.2246011577782,0.060160637,-0.011478827,-1.0052648,1.0071287,0.0023603428,-0.00045122107,0.00036012125,0.0024299189,0.00240308518763134,52.29,3.22787775961136,0.1,8,51.0249893,13.7241358,160.178,0,0,0,0.21182346,30.2784897176796,1,0,0,0,0,241,236,260,241,11.77,11.77,11.77,11.83,3.15,3.23,3.27,3.16,0,42,1,-681,0,0.574533863500019,3.17866147456517,103.780968386913,11932,3007.2905,73
66.68,170.31612,170.65317,0.30648833300782,0.489705537384643,3.20966862504132,-50.0599856154834,0.05024228,-0.008402324,-1.0010548,1.00235,-0.04759432,-0.0058252756,0.000074470765,0.047949545,0.0479494863996009,52.28,3.24665710069464,18.6233120384336,170.31612,169.91989,0.30648833300782,0.571568991732624,3.1770805772573,-68.2246011577782,0.060160637,-0.011478827,-1.0052648,1.0071287,0.0023603428,-0.00045122107,0.00036012125,0.0024299189,0.00240308518763134,52.29,3.22787775961136,0.1,8,51.0249893,13.7241358,160.178,0,0,0,0.21182346,30.2784897176796,1,0,0,0,0,241,236,260,241,11.77,11.77,11.77,11.83,3.15,3.23,3.27,3.16,0,42,1,-681,0,0.574533863500019,3.17866147456517,103.780968386913,11932,3007.2905,73
66.719,170.31612,170.6532,0.30648833300782,0.48474692655319,3.19795353390276,-50.0602161215007,0.054097276,-0.008468528,-1.0024017,1.0038961,-0.047268063,-0.005342153,0.0012075233,0.04758431,0.0475689855106364,52.31,3.23433329288289,18.6301756293976,170.31612,169.91975,0.30648833300782,0.575431259283239,3.18793409285719,-68.2302878913904,0.053942528,-0.010069196,-1.0021365,1.0036377,0.0032351557,-0.0016271224,0.00027480925,0.0036317047,0.00362129251107793,52.3,3.23924068931349,0.1,8,51.0249893,13.7241358,160.178,0,0,0,0.21182346,30.2784897176796,1,0,0,0,0,241,236,260,241,11.77,11.77,11.77,11.83,3.15,3.23,3.27,3.16,0,42,1,-681,0,0.578775315966666,3.18282916774115,103.780382888087,11932,3007.2905,73
66.76,170.31612,170.6532,0.30648833300782,0.48474692655319,3.19795353390276,-50.0602161215007,0.054097276,-0.008468528,-1.0024017,1.0038961,-0.047268063,-0.005342153,0.0012075233,0.04758431,0.0475689855106364,52.31,3.23433329288289,18.6301756293976,170.31612,169.91975,0.30648833300782,0.575431259283239,3.18793409285719,-68.2302878913904,0.053942528,-0.010069196,-1.0021365,1.0036377,0.0032351557,-0.0016271224,0.00027480925,0.0036317047,0.00362129251107793,52.3,3.23924068931349,0.1,8,51.0249893,13.7241358,160.178,0,0,0,0.21182346,30.2784897176796,1,0,0,0,0,241,236,260,241,11.77,11.77,11.77,11.83,3.15,3.23,3.27,3.16,0,42,1,-681,0,0.578775315966666,3.18282916774115,103.780382888087,11932,3007.2905,73
66.799,170.31612,170.6532,0.30648833300782,0.48474692655319,3.19795353390276,-50.0602161215007,0.054097276,-0.008468528,-1.0024017,1.0038961,-0.047268063,-0.005342153,0.0012075233,0.04758431,0.0475689855106364,52.31,3.23433329288289,18.6301756293976,170.31612,169.91948,0.30648833300782,0.573505252888929,3.18250008020491,-68.2280249227178,0.05088993,-0.008072862,-1.0011417,1.0024667,0.0038233555,-0.0006188235,0.0022200325,0.004464251,0.00387311116039785,52.35,3.23355285936426,0.1,8,51.0249893,13.7241358,160.178,0,0,0,0.21182346,30.2784897176796,1,0,0,0,0,241,236,260,241,11.77,11.77,11.77,11.83,3.15,3.23,3.27,3.16,0,42,1,-681,0,0.578775315966666,3.18282916774115,103.780382888087,11932,3007.2905,73
66.838,170.31612,170.653,0.30648833300782,0.484324669007193,3.20277194948438,-50.0635660653091,0.058840718,-0.012222198,-1.0048091,1.0066047,-0.04665321,-0.0063964976,0.000539309,0.047092758,0.0470896712734714,52.35,3.2390342348773,18.6368204825294,170.31612,169.91948,0.30648833300782,0.573505252888929,3.18250008020491,-68.2280249227178,0.05088993,-0.008072862,-1.0011417,1.0024667,0.0038233555,-0.0006188235,0.0022200325,0.004464251,0.00387311116039785,52.35,3.23355285936426,0.1,8,51.0249892,13.7241356,160.141,0.01,0,0.02,0.21182346,30.2784897176796,1,0,0,0,0,241,236,260,241,11.77,11.77,11.77,11.83,3.15,3.23,3.27,3.16,0,42,1,-681,0,0.578775315966666,3.18282916774115,103.780382888087,11932,3007.2905,73
66.88,170.31612,170.653,0.30648833300782,0.484324669007193,3.20277194948438,-50.0635660653091,0.058840718,-0.012222198,-1.0048091,1.0066047,-0.04665321,-0.0063964976,0.000539309,0.047092758,0.0470896712734714,52.35,3.2390342348773,18.6368204825294,170.31612,169.91948,0.30648833300782,0.573505252888929,3.18250008020491,-68.2280249227178,0.05088993,-0.008072862,-1.0011417,1.0024667,0.0038233555,-0.0006188235,0.0022200325,0.004464251,0.00387311116039785,52.35,3.23355285936426,0.1,8,51.0249892,13.7241356,160.141,0.01,0,0.02,0.21182346,30.2784897176796,1,0,0,0,0,241,236,260,241,11.77,11.77,11.77,11.83,3.15,3.23,3.27,3.16,0,42,1,-681,0,0.578775315966666,3.18282916774115,103.780382888087,11932,3007.2905,73
66.919,170.31612,170.65271,0.30648833300782,0.482996607925711,3.20294661723543,-50.0618491825903,0.048291255,-0.007748861,-1.0003717,1.0015665,-0.046851628,-0.005812167,0.002575797,0.04728098,0.0472107648694829,52.37,3.23900945097588,18.6396015912379,170.31612,169.91896,0.30648833300782,0.571095827997146,3.18231058201648,-68.2271034197536,0.06068574,-0.012345092,-1.0056857,1.0075907,0.0038490265,-0.0010185068,0.001303276,0.004189378,0.00398150244062026,52.36,3.23294163727055,0.1,8,51.0249892,13.7241356,160.141,0.01,0,0.02,0.21182346,30.2784897176796,1,0,0,0,0,241,236,260,241,11.77,11.77,11.77,11.83,3.15,3.23,3.27,3.16,0,42,1,-681,0,0.578045151870685,3.18500396597541,103.779922018382,11932,3007.2905,73
66.96,170.31612,170.65271,0.30648833300782,0.482996607925711,3.20294661723543,-50.0618491825903,0.048291255,-0.007748861,-1.0003717,1.0015665,-0.046851628,-0.005812167,0.002575797,0.04728098,0.0472107648694829,52.37,3.23900945097588,18.6396015912379,170.31612,169.91896,0.30648833300782,0.571095827997146,3.18231058201648,-68.2271034197536,0.06068574,-0.012345092,-1.0056857,1.0075907,0.0038490265,-0.0010185068,0.001303276,0.004189378,0.00398150244062026,52.36,3.23294163727055,0.1,8,51.0249892,13.7241356,160.141,0.01,0,0.02,0.21182346,30.2784897176796,1,0,0,0,0,472,467,475,466,11.77,11.77,11.77,11.85,3.36,3.4,3.44,3.36,0,42,1,-681,0,0.578045151870685,3.18500396597541,103.779922018382,11932,3007.2905,73
66.999,170.31612,170.65271,0.30648833300782,0.482996607925711,3.20294661723543,-50.0618491825903,0.048291255,-0.007748861,-1.0003717,1.0015665,-0.046851628,-0.005812167,0.002575797,0.04728098,0.0472107648694829,52.37,3.23900945097588,18.6396015912379,170.31612,169.9184,0.30648833300782,0.565591722767286,3.16819559121109,-68.2443749289727,0.051333692,-0.01041349,-1.0022067,1.0035745,0.0041768425,-0.00032411545,0.0021395716,0.004704129,0.00418939889935822,52.39,3.21808252694932,0.1,8,51.0249892,13.7241356,160.141,0.01,0,0.02,0.21182346,30.2784897176796,1,0,0,0,0,472,467,475,466,11.77,11.77,11.77,11.85,3.36,3.4,3.44,3.36,0,42,1,-681,0,0.578045151870685,3.18500396597541,103.779922018382,11932,3007.2905,73
67.038,170.31612,170.65277,0.30648833300782,0.475174165141526,3.19513181849391,-50.0583426702364,0.059335813,-0.0073486557,-1.0019873,1.0037695,-0.045669787,-0.007248982,0.0015045572,0.04626598,0.0462415103877281,52.4,3.2301274037862,18.6469414490404,170.31612,169.9184,0.30648833300782,0.565591722767286,3.16819559121109,-68.2443749289727,0.051333692,-0.01041349,-1.0022067,1.0035745,0.0041768425,-0.00032411545,0.0021395716,0.004704129,0.00418939889935822,52.39,3.21808252694932,0.1,8,51.0249892,13.7241356,160.112,0,0.01,0.01,0.21182346,30.2784897176796,1,0,0,0,0,472,467,475,466,11.77,11.77,11.77,11.85,3.36,3.4,3.44,3.36,0,42,1,-681,0,0.578045151870685,3.18500396597541,103.779922018382,11932,3007.2905,73
67.08,170.31612,170.65277,0.30648833300782,0.475174165141526,3.19513181849391,-50.0583426702364,0.059335813,-0.0073486557,-1.0019873,1.0037695,-0.045669787,-0.007248982,0.0015045572,0.04626598,0.0462415103877281,52.4,3.2301274037862,18.6469414490404,170.31612,169.9184,0.30648833300782,0.565591722767286,3.16819559121109,-68.2443749289727,0.051333692,-0.01041349,-1.0022067,1.0035745,0.0041768425,-0.00032411545,0.0021395716,0.004704129,0.00418939889935822,52.39,3.21808252694932,0.1,8,51.0249892,13.7241356,160.112,0,0.01,0.01,0.21182346,30.2784897176796,1,0,0,0,0,472,467,475,466,11.77,11.77,11.77,11.85,3.36,3.4,3.44,3.36,0,42,1,-681,0,0.578045151870685,3.18500396597541,103.779922018382,11932,3007.2905,73
67.119,170.31612,170.65254,0.30648833300782,0.44387341428204,3.1435196232361,-50.0643305429404,0.069149666,-0.015995968,-1.0057001,1.0082015,-0.04666458,-0.0069063734,0.0015474168,0.047198255,0.0471728838656028,52.44,3.17457865601822,18.6539886454534,170.31612,169.9178,0.30648833300782,0.524122980471952,3.12888908847808,-68.2322448502245,0.044911657,-0.010054897,-1.009516,1.0105646,0.0064159306,0.0006583806,0.0042127552,0.0077035665,0.0064496226195464,52.44,3.17231164111949,0.1,8,51.0249892,13.7241356,160.112,0,0.01,0.01,0.21182346,30.2784897176796,1,0,0,0,0,472,467,475,466,11.77,11.77,11.77,11.85,3.36,3.4,3.44,3.36,0,42,1,-682,0,0.569000908592716,3.17828720733157,103.783476065235,11932,3007.2905,73
67.16,170.31612,170.65254,0.30648833300782,0.44387341428204,3.1435196232361,-50.0643305429404,0.069149666,-0.015995968,-1.0057001,1.0082015,-0.04666458,-0.0069063734,0.0015474168,0.047198255,0.0471728838656028,52.44,3.17457865601822,18.6539886454534,170.31612,169.9178,0.30648833300782,0.524122980471952,3.12888908847808,-68.2322448502245,0.044911657,-0.010054897,-1.009516,1.0105646,0.0064159306,0.0006583806,0.0042127552,0.0077035665,0.0064496226195464,52.44,3.17231164111949,0.1,8,51.0249892,13.7241356,160.112,0,0.01,0.01,0.21182346,30.2784897176796,1,0,0,0,0,472,467,475,466,11.77,11.77,11.77,11.85,3.36,3.4,3.44,3.36,0,42,1,-682,0,0.569000908592716,3.17828720733157,103.783476065235,11932,3007.2905,73
67.199,170.31612,170.65254,0.30648833300782,0.44387341428204,3.1435196232361,-50.0643305429404,0.069149666,-0.015995968,-1.0057001,1.0082015,-0.04666458,-0.0069063734,0.0015474168,0.047198255,0.0471728838656028,52.44,3.17457865601822,18.6539886454534,170.31612,169.91743,0.30648833300782,0.524318026101833,3.07023536605206,-68.2087417240992,0.0637281,-0.009720724,-1.0029906,1.0050602,0.0038882843,-0.0016397863,0.0009868273,0.0043337606,0.00421991154186754,52.46,3.11451498428217,0.1,8,51.0249892,13.7241356,160.112,0,0.01,0.01,0.21182346,30.2784897176796,1,0,0,0,0,472,467,475,466,11.77,11.77,11.77,11.85,3.36,3.4,3.44,3.36,0,42,1,-682,0,0.569000908592716,3.17828720733157,103.783476065235,11932,3007.2905,73
67.238,170.31612,170.65262,0.30648833300782,0.412901418207656,3.1340229910936,-50.0665519017629,0.045580514,-0.005234395,-1.0012696,1.0023202,-0.045566496,-0.007705179,0.0013125679,0.046232004,0.0462133656820717,52.48,3.16099803256848,18.6605374799425,170.31612,169.91743,0.30648833300782,0.524318026101833,3.07023536605206,-68.2087417240992,0.0637281,-0.009720724,-1.0029906,1.0050602,0.0038882843,-0.0016397863,0.0009868273,0.0043337606,0.00421991154186754,52.46,3.11451498428217,0.1,8,51.0249892,13.7241354,160.081,0.01,-0.01,0.01,0.21182346,30.2784897176796,1,0,0,0,0,472,467,475,466,11.77,11.77,11.77,11.85,3.36,3.4,3.44,3.36,0,42,1,-682,0,0.569000908592716,3.17828720733157,103.783476065235,11932,3007.2905,73
